customer_id,tenure_months,contract,internet_service,monthly_charges,total_charges,tech_support,online_security,paperless_billing,payment_method,num_support_calls,senior_citizen,partner,dependents,churn
CUST-00804,13,Month-to-month,No,113.23,1611.66,Yes,Yes,Yes,Mailed check,1,0,No,Yes,0
CUST-00805,32,Month-to-month,Fiber optic,62.43,2089.98,Yes,No,Yes,Bank transfer,1,1,Yes,No,0
CUST-00806,65,Month-to-month,Fiber optic,61.35,4183.17,No,No,No,Credit card,1,0,No,No,0
CUST-00807,62,Two year,Fiber optic,40.87,2553.33,No,No,Yes,Electronic check,2,0,Yes,No,0
CUST-00808,14,One year,DSL,65.6,1024.67,Yes,No,No,Bank transfer,2,0,Yes,No,0
CUST-00809,2,Month-to-month,DSL,99.67,294.12,Yes,Yes,Yes,Bank transfer,1,0,No,No,0
CUST-00810,72,Month-to-month,DSL,90.9,6470.26,No,Yes,Yes,Credit card,4,0,Yes,No,0
CUST-00811,43,Two year,DSL,86.36,3532.26,Yes,No,No,Mailed check,2,0,Yes,No,0
CUST-00812,3,Two year,Fiber optic,78.66,319.93,No,No,No,Electronic check,0,0,No,No,0
CUST-00813,60,Month-to-month,No,56.04,3431.46,No,No,No,Bank transfer,3,0,No,No,0
CUST-00814,48,Month-to-month,DSL,28.75,1365.24,Yes,Yes,No,Credit card,1,0,Yes,No,0
CUST-00815,17,Month-to-month,DSL,59.97,985.62,No,No,Yes,Electronic check,2,0,No,No,1
CUST-00816,21,Month-to-month,No,59.1,1194.7,No,Yes,No,Electronic check,2,0,Yes,No,0
CUST-00817,12,One year,DSL,91.22,1087.63,Yes,No,Yes,Electronic check,1,0,No,No,0
CUST-00818,1,Two year,Fiber optic,72.73,139.11,No,Yes,Yes,Bank transfer,4,0,Yes,No,1
CUST-00819,9,Month-to-month,Fiber optic,105.31,972.9,No,No,No,Electronic check,3,1,Yes,No,1
CUST-00820,38,Two year,DSL,94.94,3810.5,No,No,Yes,Electronic check,5,1,No,No,0
CUST-00821,0,Month-to-month,Fiber optic,53.59,55.46,No,No,No,Bank transfer,1,0,Yes,No,1
CUST-00822,9,One year,No,20.12,206.94,Yes,Yes,Yes,Electronic check,2,0,Yes,No,0
CUST-00823,12,One year,Fiber optic,99.64,1284.09,Yes,No,Yes,Electronic check,1,0,Yes,No,1
CUST-00824,18,Month-to-month,DSL,98.98,1860.79,Yes,No,Yes,Mailed check,1,0,No,Yes,1
CUST-00825,60,Month-to-month,DSL,30.84,1944.52,Yes,Yes,Yes,Mailed check,1,0,Yes,Yes,0
CUST-00826,10,One year,Fiber optic,102.73,1085.9,Yes,No,Yes,Electronic check,1,0,Yes,No,0
CUST-00827,10,Month-to-month,No,74.55,745.71,No,No,Yes,Electronic check,3,0,No,No,1
CUST-00828,32,Month-to-month,No,69.02,2210.6,Yes,No,No,Mailed check,2,0,Yes,Yes,0
CUST-00829,14,Month-to-month,DSL,105.37,1553.77,Yes,Yes,Yes,Bank transfer,0,0,No,No,0
CUST-00830,6,Two year,Fiber optic,98.62,678.2,No,No,Yes,Mailed check,2,0,No,No,0
CUST-00831,14,Month-to-month,Fiber optic,81.28,1126.36,Yes,No,No,Bank transfer,3,0,No,Yes,0
CUST-00832,3,Two year,Fiber optic,76.83,312.7,Yes,No,No,Electronic check,0,0,Yes,Yes,0
CUST-00833,4,Month-to-month,Fiber optic,80.41,405.99,Yes,Yes,Yes,Electronic check,0,0,No,Yes,1
CUST-00834,16,One year,DSL,55.0,873.74,Yes,No,No,Credit card,0,0,Yes,No,0
CUST-00835,13,One year,No,63.62,875.26,No,No,Yes,Electronic check,1,0,No,No,0
CUST-00836,59,Two year,DSL,42.44,2593.63,No,Yes,Yes,Mailed check,1,0,No,Yes,0
CUST-00837,10,Month-to-month,No,56.67,561.75,Yes,No,No,Credit card,2,0,Yes,No,1
CUST-00838,20,One year,DSL,55.83,1103.58,Yes,No,No,Bank transfer,1,0,Yes,No,0
CUST-00839,24,One year,DSL,49.12,1192.15,Yes,Yes,Yes,Bank transfer,3,0,No,No,0
CUST-00840,0,Month-to-month,No,68.42,70.25,No,No,Yes,Bank transfer,2,0,No,No,1
CUST-00841,26,Month-to-month,DSL,56.9,1566.79,No,No,Yes,Electronic check,1,0,Yes,Yes,0
CUST-00842,4,Month-to-month,No,77.56,357.8,No,Yes,Yes,Credit card,2,1,Yes,No,1
CUST-00843,72,Month-to-month,Fiber optic,24.44,1729.55,Yes,Yes,No,Credit card,1,0,No,No,0
CUST-00844,3,Two year,Fiber optic,62.17,235.18,Yes,No,Yes,Electronic check,1,0,Yes,No,0
CUST-00845,12,Month-to-month,No,68.29,852.45,No,No,Yes,Credit card,0,1,No,Yes,0
CUST-00846,2,Month-to-month,DSL,57.23,168.44,No,Yes,Yes,Mailed check,2,0,Yes,Yes,0
CUST-00847,72,One year,No,60.69,4319.17,No,No,No,Bank transfer,1,0,Yes,No,0
CUST-00848,16,Month-to-month,No,25.37,397.32,Yes,No,Yes,Electronic check,1,0,Yes,Yes,0
CUST-00849,21,Month-to-month,Fiber optic,73.91,1493.1,No,Yes,No,Mailed check,2,1,No,No,0
CUST-00850,1,Month-to-month,DSL,81.19,149.31,No,No,No,Electronic check,0,0,Yes,Yes,1
CUST-00851,33,Two year,Fiber optic,77.34,2698.44,No,No,Yes,Mailed check,2,0,No,No,0
CUST-00852,5,Two year,DSL,90.97,492.87,Yes,Yes,No,Electronic check,0,0,No,Yes,0
CUST-00853,54,Two year,DSL,70.04,3583.94,No,No,No,Mailed check,2,0,No,No,0
CUST-00854,5,Month-to-month,Fiber optic,76.97,481.86,Yes,No,Yes,Bank transfer,2,0,No,Yes,0
CUST-00855,5,One year,DSL,68.9,376.15,No,Yes,Yes,Credit card,1,0,No,Yes,0
CUST-00856,0,Month-to-month,DSL,82.19,74.42,Yes,Yes,No,Electronic check,0,1,No,No,0
CUST-00857,15,Month-to-month,Fiber optic,25.57,391.98,No,Yes,Yes,Credit card,2,0,No,Yes,0
CUST-00858,19,Month-to-month,No,42.66,787.23,No,Yes,Yes,Mailed check,1,1,Yes,Yes,1
CUST-00859,1,One year,DSL,104.67,206.17,Yes,Yes,Yes,Credit card,3,0,No,Yes,1
CUST-00860,35,Month-to-month,No,18.0,616.11,No,No,No,Mailed check,2,0,No,Yes,0
CUST-00861,14,Month-to-month,Fiber optic,61.5,859.17,Yes,No,Yes,Credit card,0,0,No,No,0
CUST-00862,17,Month-to-month,Fiber optic,94.31,1782.1,No,Yes,Yes,Bank transfer,2,0,Yes,No,1
CUST-00863,13,Month-to-month,DSL,62.67,834.53,Yes,No,Yes,Mailed check,1,0,No,No,0
CUST-00864,12,One year,Fiber optic,54.87,710.56,Yes,Yes,No,Electronic check,2,0,Yes,No,0
CUST-00865,19,Month-to-month,No,68.24,1407.27,No,Yes,Yes,Credit card,1,1,Yes,Yes,0
CUST-00866,4,One year,Fiber optic,56.17,291.62,Yes,Yes,Yes,Credit card,1,0,No,No,1
CUST-00867,4,Month-to-month,DSL,65.77,316.2,No,No,Yes,Mailed check,0,0,No,Yes,1
CUST-00868,47,Two year,DSL,47.92,2406.94,No,No,Yes,Electronic check,1,0,Yes,No,0
CUST-00869,70,One year,Fiber optic,92.72,6640.29,No,No,Yes,Bank transfer,1,0,Yes,Yes,0
CUST-00870,11,Month-to-month,Fiber optic,100.58,1191.86,No,No,No,Credit card,1,0,Yes,No,1
CUST-00871,7,Month-to-month,DSL,61.67,495.33,Yes,Yes,No,Electronic check,1,1,No,No,1
CUST-00872,24,One year,DSL,30.34,723.62,No,Yes,No,Credit card,3,0,No,No,0
CUST-00873,12,Two year,Fiber optic,51.9,650.18,Yes,No,Yes,Electronic check,0,0,No,No,0
CUST-00874,0,Month-to-month,No,60.4,59.67,No,Yes,Yes,Credit card,1,0,No,No,0
CUST-00875,4,Month-to-month,Fiber optic,77.64,368.41,No,No,No,Bank transfer,2,1,No,Yes,0
CUST-00876,30,Two year,Fiber optic,39.8,1252.7,No,Yes,Yes,Electronic check,2,0,Yes,No,0
CUST-00877,25,One year,DSL,45.77,1115.84,Yes,No,No,Electronic check,4,0,Yes,No,0
CUST-00878,0,Month-to-month,Fiber optic,77.77,79.29,No,No,No,Bank transfer,2,0,No,No,1
CUST-00879,6,Month-to-month,No,88.47,571.5,No,Yes,No,Bank transfer,2,0,Yes,No,0
CUST-00880,6,Month-to-month,Fiber optic,49.46,322.89,No,No,Yes,Credit card,2,0,Yes,No,0
CUST-00881,26,One year,Fiber optic,31.67,866.18,Yes,No,Yes,Bank transfer,1,0,No,No,0
CUST-00882,0,Month-to-month,Fiber optic,120.0,112.74,No,Yes,Yes,Mailed check,1,0,Yes,No,1
CUST-00883,2,Two year,DSL,84.58,258.64,Yes,No,No,Credit card,0,0,No,Yes,0
CUST-00884,38,Month-to-month,DSL,58.32,2314.47,No,Yes,No,Bank transfer,0,0,Yes,No,0
CUST-00885,4,Month-to-month,DSL,86.73,407.02,No,Yes,No,Credit card,1,1,No,Yes,1
CUST-00886,25,One year,Fiber optic,61.89,1465.87,Yes,Yes,Yes,Credit card,0,0,Yes,No,0
CUST-00887,6,Two year,Fiber optic,86.68,561.23,Yes,No,No,Credit card,2,0,Yes,Yes,1
CUST-00888,2,Two year,No,68.98,209.61,No,Yes,No,Electronic check,1,0,No,No,0
CUST-00889,6,Month-to-month,Fiber optic,67.28,483.7,Yes,Yes,Yes,Bank transfer,1,0,No,No,0
CUST-00890,30,One year,No,62.16,1844.98,Yes,No,Yes,Mailed check,0,0,Yes,No,0
CUST-00891,46,One year,Fiber optic,28.82,1252.45,No,Yes,No,Mailed check,2,1,Yes,Yes,0
CUST-00892,42,Month-to-month,No,113.45,4445.74,No,No,Yes,Mailed check,0,0,No,No,1
CUST-00893,12,Month-to-month,Fiber optic,41.46,502.53,No,Yes,Yes,Credit card,0,0,Yes,No,0
CUST-00894,26,Month-to-month,DSL,31.0,876.3,Yes,No,Yes,Electronic check,0,0,No,No,0
CUST-00895,5,Month-to-month,Fiber optic,59.68,331.42,Yes,No,No,Mailed check,2,1,No,No,0
CUST-00896,8,Two year,Fiber optic,40.96,336.54,No,No,Yes,Electronic check,1,0,Yes,Yes,0
CUST-00897,54,Month-to-month,Fiber optic,63.71,3566.5,No,Yes,Yes,Electronic check,1,0,Yes,No,0
CUST-00898,0,Two year,Fiber optic,82.19,81.56,No,No,No,Bank transfer,1,0,Yes,No,1
CUST-00899,2,Month-to-month,Fiber optic,89.88,264.31,No,No,No,Electronic check,1,0,Yes,Yes,1
CUST-00900,5,One year,DSL,85.37,495.41,No,Yes,No,Electronic check,1,1,Yes,No,0
CUST-00901,0,Month-to-month,DSL,57.36,57.66,Yes,Yes,Yes,Mailed check,0,0,No,No,1
CUST-00902,4,Month-to-month,DSL,66.24,332.77,No,Yes,Yes,Electronic check,2,0,No,Yes,1
CUST-00903,20,Month-to-month,DSL,75.2,1521.82,No,No,No,Electronic check,2,0,No,No,1
CUST-00904,13,Month-to-month,DSL,21.06,275.71,No,No,No,Credit card,3,0,Yes,Yes,1
CUST-00905,53,One year,Fiber optic,79.26,4392.13,No,Yes,Yes,Credit card,3,1,No,No,0
CUST-00906,40,Month-to-month,DSL,28.57,1083.16,No,Yes,Yes,Electronic check,2,0,Yes,No,1
CUST-00907,10,One year,Fiber optic,116.01,1250.72,No,Yes,Yes,Electronic check,3,0,Yes,Yes,1
CUST-00908,7,Month-to-month,No,54.89,440.83,Yes,Yes,No,Credit card,1,0,Yes,No,1
CUST-00909,11,Month-to-month,Fiber optic,60.38,721.54,No,No,Yes,Electronic check,0,0,No,No,1
CUST-00910,21,Month-to-month,Fiber optic,45.76,999.49,No,No,Yes,Bank transfer,1,1,No,No,1
CUST-00911,7,Two year,DSL,49.25,393.75,No,Yes,Yes,Bank transfer,1,0,No,No,0
CUST-00912,23,One year,Fiber optic,120.0,2970.28,No,No,Yes,Bank transfer,2,0,Yes,Yes,1
CUST-00913,12,Month-to-month,No,88.51,1098.63,No,No,Yes,Credit card,1,0,Yes,Yes,0
CUST-00914,19,Month-to-month,No,26.27,522.31,No,No,No,Mailed check,0,0,Yes,No,0
CUST-00915,13,Month-to-month,Fiber optic,102.61,1443.07,No,No,No,Mailed check,2,0,Yes,Yes,1
CUST-00916,8,Two year,Fiber optic,94.83,843.7,No,Yes,Yes,Bank transfer,1,0,Yes,Yes,1
CUST-00917,71,One year,DSL,57.97,4321.8,No,No,Yes,Credit card,0,0,Yes,Yes,0
CUST-00918,34,Month-to-month,DSL,72.67,2538.91,No,Yes,Yes,Credit card,1,1,Yes,Yes,0
CUST-00919,3,One year,Fiber optic,64.63,249.13,No,No,No,Bank transfer,0,0,Yes,Yes,1
CUST-00920,48,Month-to-month,DSL,114.31,5751.52,No,No,Yes,Credit card,3,0,Yes,Yes,0
CUST-00921,16,Two year,DSL,45.09,746.17,Yes,Yes,No,Electronic check,0,0,No,Yes,0
CUST-00922,53,Month-to-month,Fiber optic,68.65,3631.2,Yes,No,No,Mailed check,0,0,No,Yes,0
CUST-00923,38,One year,Fiber optic,54.3,2090.89,No,No,Yes,Electronic check,2,0,No,Yes,0
CUST-00924,13,Month-to-month,DSL,29.17,387.31,No,No,No,Electronic check,0,0,Yes,Yes,1
CUST-00925,0,One year,Fiber optic,119.79,120.79,Yes,No,No,Bank transfer,0,0,Yes,No,1
CUST-00926,7,One year,No,35.46,259.49,Yes,Yes,Yes,Credit card,5,0,Yes,No,0
CUST-00927,18,One year,Fiber optic,70.5,1380.12,Yes,No,Yes,Bank transfer,1,0,Yes,No,0
CUST-00928,24,One year,DSL,21.48,544.08,No,No,Yes,Bank transfer,4,0,No,No,1
CUST-00929,7,Two year,No,55.02,419.49,No,No,Yes,Electronic check,1,0,Yes,No,0
CUST-00930,3,Month-to-month,No,75.55,282.24,Yes,No,Yes,Bank transfer,0,0,No,No,1
CUST-00931,43,Month-to-month,Fiber optic,44.38,1871.07,No,Yes,Yes,Mailed check,3,0,No,No,0
CUST-00932,72,Month-to-month,Fiber optic,79.67,5936.64,Yes,Yes,Yes,Bank transfer,1,0,No,No,0
CUST-00933,17,Two year,DSL,58.27,948.94,No,No,Yes,Electronic check,1,0,No,Yes,0
CUST-00934,4,Month-to-month,Fiber optic,94.0,455.99,No,No,No,Bank transfer,3,0,No,No,0
CUST-00935,7,One year,Fiber optic,99.04,743.29,No,No,No,Mailed check,1,0,No,No,0
CUST-00936,0,One year,No,50.33,51.9,Yes,No,No,Bank transfer,1,0,No,No,1
CUST-00937,58,Month-to-month,Fiber optic,66.92,3798.55,Yes,No,Yes,Electronic check,0,0,No,No,0
CUST-00938,3,Month-to-month,Fiber optic,69.59,279.66,No,No,No,Mailed check,0,0,Yes,No,1
CUST-00939,20,Month-to-month,Fiber optic,80.48,1611.8,Yes,No,No,Mailed check,3,0,Yes,Yes,1
CUST-00940,7,Month-to-month,DSL,65.36,496.45,No,No,Yes,Bank transfer,1,0,Yes,No,1
CUST-00941,19,Month-to-month,DSL,69.76,1323.88,No,No,No,Bank transfer,2,0,Yes,No,0
CUST-00942,25,Month-to-month,Fiber optic,58.91,1534.3,No,No,Yes,Credit card,0,0,No,No,0
CUST-00943,42,Two year,Fiber optic,67.88,3049.13,No,Yes,No,Bank transfer,1,0,Yes,Yes,0
CUST-00944,5,Two year,Fiber optic,97.45,544.49,Yes,Yes,No,Electronic check,0,1,Yes,No,0
CUST-00945,0,Month-to-month,DSL,81.15,80.87,No,Yes,No,Bank transfer,1,0,Yes,No,0
CUST-00946,3,Month-to-month,Fiber optic,82.53,310.25,No,Yes,Yes,Mailed check,2,0,No,No,1
CUST-00947,55,Month-to-month,No,83.08,4570.61,Yes,Yes,Yes,Electronic check,2,0,Yes,No,0
CUST-00948,49,One year,Fiber optic,61.15,3000.14,No,No,Yes,Bank transfer,2,0,Yes,No,0
CUST-00949,21,Two year,No,72.97,1553.18,No,No,Yes,Electronic check,1,0,No,No,0
CUST-00950,22,Month-to-month,Fiber optic,37.87,849.06,No,Yes,Yes,Electronic check,2,0,No,No,0
CUST-00951,26,Month-to-month,DSL,96.72,2695.1,Yes,No,Yes,Bank transfer,0,0,No,No,1
CUST-00952,4,One year,Fiber optic,18.0,82.2,No,No,No,Bank transfer,0,0,No,Yes,0
CUST-00953,58,One year,Fiber optic,62.82,3797.34,No,Yes,Yes,Bank transfer,0,0,No,No,0
CUST-00954,13,Month-to-month,No,93.52,1269.15,Yes,No,No,Electronic check,0,0,Yes,No,1
CUST-00955,11,One year,No,30.9,352.27,No,Yes,Yes,Credit card,1,0,Yes,No,0
CUST-00956,17,Month-to-month,Fiber optic,74.99,1250.71,No,No,Yes,Bank transfer,0,0,No,Yes,1
CUST-00957,1,Month-to-month,DSL,47.98,98.09,No,Yes,No,Credit card,3,0,Yes,No,0
CUST-00958,4,One year,DSL,55.78,275.78,No,No,No,Bank transfer,5,0,Yes,No,0
CUST-00959,32,Two year,No,88.65,2952.53,No,No,Yes,Bank transfer,0,0,No,No,0
CUST-00960,2,Month-to-month,Fiber optic,69.95,198.78,Yes,Yes,No,Electronic check,1,0,No,No,0
CUST-00961,22,Two year,DSL,18.0,397.0,No,No,Yes,Bank transfer,4,0,Yes,Yes,0
CUST-00962,6,Month-to-month,DSL,40.59,294.66,No,Yes,No,Bank transfer,0,0,Yes,No,0
CUST-00963,11,One year,Fiber optic,89.38,1119.94,Yes,No,No,Electronic check,1,0,Yes,No,1
CUST-00964,8,Month-to-month,No,76.22,693.51,No,No,Yes,Bank transfer,2,1,No,Yes,1
CUST-00965,10,Two year,Fiber optic,108.7,1210.54,No,No,No,Bank transfer,0,0,Yes,No,0
CUST-00966,30,Two year,Fiber optic,107.07,3332.98,No,Yes,No,Bank transfer,0,0,Yes,No,1
CUST-00967,8,Month-to-month,DSL,56.44,501.91,No,Yes,No,Mailed check,1,0,No,Yes,0
CUST-00968,20,Two year,DSL,120.0,2492.94,No,No,No,Electronic check,0,1,No,No,0
CUST-00969,15,Two year,Fiber optic,65.61,1096.55,Yes,Yes,No,Electronic check,2,0,No,No,0
CUST-00970,26,One year,Fiber optic,40.93,1119.07,No,No,Yes,Bank transfer,2,0,No,No,1
CUST-00971,66,Month-to-month,No,49.16,3288.12,No,No,Yes,Electronic check,1,0,Yes,Yes,0
CUST-00972,31,Two year,Fiber optic,18.0,534.74,Yes,No,No,Electronic check,3,0,No,No,0
CUST-00973,5,Two year,DSL,105.18,660.46,Yes,Yes,No,Credit card,2,0,No,No,0
CUST-00974,0,Month-to-month,DSL,104.87,102.57,No,No,Yes,Electronic check,3,0,No,No,0
CUST-00975,7,Two year,Fiber optic,39.61,330.05,No,No,Yes,Bank transfer,2,0,Yes,No,0
CUST-00976,21,Month-to-month,No,59.3,1313.78,Yes,No,No,Credit card,1,0,Yes,Yes,0
CUST-00977,1,Month-to-month,DSL,67.39,122.11,Yes,No,Yes,Bank transfer,0,0,Yes,No,1
CUST-00978,16,Month-to-month,DSL,40.99,683.49,Yes,Yes,Yes,Bank transfer,0,0,No,Yes,0
CUST-00979,21,One year,DSL,21.12,480.39,No,Yes,Yes,Credit card,1,0,Yes,No,0
CUST-00980,9,One year,DSL,59.74,542.3,Yes,Yes,No,Credit card,1,1,No,Yes,0
CUST-00981,35,Month-to-month,DSL,56.97,2112.47,No,No,Yes,Bank transfer,1,0,Yes,No,0
CUST-00982,2,Two year,No,55.29,164.54,Yes,Yes,Yes,Mailed check,0,0,Yes,No,0
CUST-00983,1,Month-to-month,Fiber optic,70.57,127.97,No,No,No,Mailed check,0,0,No,No,1
CUST-00984,31,Month-to-month,Fiber optic,100.74,3081.97,No,No,No,Credit card,1,0,No,No,0
CUST-00985,16,Month-to-month,Fiber optic,57.42,882.94,No,No,Yes,Credit card,1,1,Yes,No,1
CUST-00986,27,One year,Fiber optic,69.26,1745.85,No,Yes,Yes,Credit card,0,0,No,No,1
CUST-00987,13,Two year,Fiber optic,83.17,1204.51,Yes,No,Yes,Bank transfer,1,1,No,No,1
CUST-00988,6,One year,No,78.85,558.73,No,No,No,Mailed check,4,0,Yes,Yes,0
CUST-00989,41,Two year,DSL,49.64,1966.92,Yes,Yes,Yes,Electronic check,2,0,No,No,0
CUST-00990,38,Month-to-month,DSL,67.41,2410.93,No,Yes,Yes,Electronic check,1,1,Yes,No,0
CUST-00991,28,Month-to-month,DSL,78.69,2072.44,Yes,No,No,Bank transfer,0,0,No,No,0
CUST-00992,7,Month-to-month,No,36.79,305.38,No,No,No,Electronic check,2,0,Yes,No,0
CUST-00993,21,Month-to-month,DSL,96.59,2111.88,No,Yes,Yes,Electronic check,1,0,Yes,Yes,0
CUST-00994,10,Month-to-month,No,100.79,1024.52,No,Yes,Yes,Credit card,0,1,Yes,No,1
CUST-00995,2,One year,Fiber optic,46.93,141.1,No,Yes,Yes,Electronic check,1,0,Yes,No,0
CUST-00996,59,Month-to-month,No,69.84,4399.22,No,No,Yes,Credit card,1,0,Yes,No,0
CUST-00997,3,One year,DSL,81.06,330.14,No,No,Yes,Electronic check,3,0,No,Yes,0
CUST-00998,72,Month-to-month,Fiber optic,51.36,3625.48,No,No,Yes,Credit card,0,0,No,No,0
CUST-00999,14,Month-to-month,DSL,77.04,1181.17,Yes,No,Yes,Mailed check,3,0,Yes,Yes,0
CUST-01000,4,One year,DSL,69.08,349.42,No,No,Yes,Electronic check,1,1,Yes,No,0
CUST-01001,18,Month-to-month,Fiber optic,28.3,491.08,No,No,No,Bank transfer,2,0,Yes,No,0
CUST-01002,49,Two year,DSL,76.48,3972.58,Yes,Yes,No,Credit card,2,0,Yes,No,0
CUST-01003,31,One year,Fiber optic,37.5,1239.14,No,No,Yes,Mailed check,0,0,Yes,No,0
CUST-01004,39,Month-to-month,Fiber optic,88.48,3498.8,No,Yes,No,Bank transfer,1,0,Yes,No,0
CUST-01005,25,Two year,No,48.22,1223.91,No,No,No,Credit card,2,1,No,No,0
CUST-01006,28,Month-to-month,DSL,60.97,1651.72,No,Yes,No,Electronic check,1,0,Yes,No,0
CUST-01007,45,Month-to-month,No,99.31,4683.24,No,Yes,Yes,Credit card,0,0,Yes,No,0
CUST-01008,6,One year,DSL,77.41,522.79,Yes,Yes,Yes,Electronic check,1,0,Yes,Yes,0
CUST-01009,16,Month-to-month,Fiber optic,38.01,637.7,Yes,No,Yes,Mailed check,2,0,Yes,Yes,1
CUST-01010,6,Two year,DSL,39.63,256.75,No,No,Yes,Electronic check,1,0,Yes,Yes,0
CUST-01011,72,Two year,DSL,50.02,3403.43,No,No,Yes,Mailed check,1,0,No,Yes,0
CUST-01012,69,Two year,No,74.87,5491.31,No,No,No,Electronic check,0,0,No,Yes,0
CUST-01013,0,Month-to-month,Fiber optic,73.96,72.04,No,No,Yes,Electronic check,1,1,Yes,Yes,1
CUST-01014,29,Month-to-month,No,43.92,1347.06,Yes,No,No,Mailed check,2,0,Yes,No,0
CUST-01015,62,One year,No,35.82,2311.86,No,Yes,Yes,Bank transfer,0,0,Yes,Yes,0
CUST-01016,4,Month-to-month,DSL,72.04,377.21,Yes,No,No,Bank transfer,0,0,Yes,No,0
CUST-01017,20,Month-to-month,No,60.45,1329.67,Yes,Yes,Yes,Bank transfer,0,0,Yes,Yes,1
CUST-01018,59,Month-to-month,Fiber optic,118.93,6911.33,No,No,No,Electronic check,2,0,No,No,0
CUST-01019,0,Month-to-month,No,65.92,68.72,Yes,No,Yes,Credit card,1,0,No,No,1
CUST-01020,28,Month-to-month,DSL,110.36,3055.84,No,No,No,Mailed check,1,1,No,Yes,0
CUST-01021,8,Two year,Fiber optic,35.74,318.81,Yes,Yes,Yes,Electronic check,3,1,Yes,No,1
CUST-01022,61,Two year,No,25.67,1628.55,Yes,No,No,Bank transfer,3,0,No,No,0
CUST-01023,72,Month-to-month,DSL,37.0,2801.12,No,No,Yes,Bank transfer,2,0,Yes,No,0
CUST-01024,69,Month-to-month,DSL,94.73,6489.03,No,No,No,Electronic check,1,0,No,No,0
CUST-01025,15,Month-to-month,DSL,108.9,1677.37,Yes,No,No,Electronic check,2,0,Yes,No,0
CUST-01026,47,Two year,Fiber optic,45.45,2201.84,No,Yes,No,Credit card,0,1,Yes,No,0
CUST-01027,44,Month-to-month,DSL,53.49,2330.96,No,No,Yes,Mailed check,1,0,Yes,No,0
CUST-01028,9,One year,No,35.78,358.08,No,Yes,No,Mailed check,0,0,Yes,No,1
CUST-01029,42,Month-to-month,Fiber optic,19.71,865.02,Yes,No,Yes,Credit card,2,0,No,No,0
CUST-01030,0,One year,Fiber optic,82.96,85.13,No,Yes,Yes,Electronic check,1,0,Yes,No,0
CUST-01031,21,Month-to-month,Fiber optic,70.58,1456.72,No,No,Yes,Bank transfer,2,0,No,No,1
CUST-01032,6,One year,Fiber optic,65.26,450.3,Yes,No,Yes,Electronic check,1,0,No,No,0
CUST-01033,3,Month-to-month,DSL,30.0,108.45,Yes,No,No,Electronic check,3,0,No,No,0
CUST-01034,1,One year,DSL,106.0,216.17,No,No,Yes,Electronic check,1,1,No,No,1
CUST-01035,28,Month-to-month,No,52.42,1396.69,Yes,Yes,Yes,Bank transfer,1,0,Yes,No,0
CUST-01036,9,One year,DSL,78.34,807.49,Yes,No,No,Electronic check,4,0,Yes,Yes,1
CUST-01037,30,Two year,Fiber optic,28.64,853.23,Yes,No,No,Bank transfer,0,0,Yes,No,0
CUST-01038,1,Month-to-month,No,60.24,111.45,No,No,No,Credit card,2,0,Yes,No,1
CUST-01039,9,Two year,DSL,72.28,736.8,No,Yes,No,Bank transfer,0,0,No,No,0
CUST-01040,18,One year,DSL,73.18,1293.15,Yes,Yes,Yes,Electronic check,0,0,No,No,1
CUST-01041,37,Month-to-month,DSL,68.87,2510.19,No,Yes,No,Electronic check,2,1,No,No,0
CUST-01042,9,Month-to-month,No,77.36,762.02,No,No,No,Mailed check,1,0,Yes,No,0
CUST-01043,23,Month-to-month,DSL,36.74,841.2,Yes,Yes,Yes,Mailed check,0,0,No,No,0
CUST-01044,52,One year,Fiber optic,69.93,3435.19,No,No,Yes,Credit card,2,0,Yes,Yes,0
CUST-01045,22,One year,DSL,67.84,1499.33,No,No,No,Credit card,1,0,Yes,Yes,0
CUST-01046,6,Month-to-month,Fiber optic,70.79,456.7,No,No,No,Mailed check,4,0,No,No,1
CUST-01047,0,Month-to-month,Fiber optic,66.81,67.34,Yes,Yes,Yes,Electronic check,2,1,Yes,No,1
CUST-01048,48,Two year,Fiber optic,33.17,1504.61,No,No,Yes,Credit card,1,0,No,No,0
CUST-01049,0,Two year,Fiber optic,32.06,31.17,No,No,No,Bank transfer,5,0,No,No,1
CUST-01050,49,Month-to-month,Fiber optic,18.0,885.65,No,No,Yes,Mailed check,2,0,No,No,0
CUST-01051,18,Two year,Fiber optic,85.44,1691.15,No,No,Yes,Mailed check,3,0,Yes,No,1
CUST-01052,67,Month-to-month,DSL,85.69,5312.63,Yes,Yes,No,Mailed check,2,0,No,No,0
CUST-01053,38,Month-to-month,No,86.09,3490.36,No,No,Yes,Credit card,1,0,Yes,No,1
CUST-01054,72,Two year,No,72.67,4940.11,No,Yes,Yes,Electronic check,2,0,Yes,No,0
CUST-01055,10,Month-to-month,Fiber optic,18.0,203.18,Yes,No,No,Credit card,1,0,Yes,No,0
CUST-01056,34,Month-to-month,DSL,39.33,1257.58,Yes,No,No,Electronic check,3,0,Yes,Yes,0
CUST-01057,12,Month-to-month,No,69.26,943.87,Yes,Yes,No,Credit card,1,1,No,Yes,0
CUST-01058,15,Two year,Fiber optic,68.39,1117.38,No,No,No,Mailed check,2,1,No,No,0
CUST-01059,23,Two year,DSL,59.43,1297.16,No,No,No,Electronic check,1,0,No,No,0
CUST-01060,49,Month-to-month,DSL,74.22,3459.08,No,No,No,Electronic check,1,0,Yes,No,0
